"parasite_species","parasite_genus","parasite_family","parasite_order","parasite_class","parasite_phylum","host_species","host_genus","host_in_cycle_exposed","to_int_def","exposure_type","likely_undercount","dpi","dose","sample_size","tot_given","tot_recovered","recovery_rate","worm_length","worm_width","worm_volume","imputed_worm_volume","log_ws","host_bm","log_hm","study"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Mus musculus","Mus","2","Definitive","Individual","no",15,8,1,8,7,0.875,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,13.97666667,2.63738927275305,"De Rycke 1966 . Parasitol. Res. 27 : 350-354"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Mus musculus","Mus","2","Definitive","Individual","no",16,8,1,8,7,0.875,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,13.97666667,2.63738927275305,"De Rycke 1966 . Parasitol. Res. 27 : 350-354"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Mus musculus","Mus","2","Definitive","Individual","no",16,8,1,8,8,1,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,13.97666667,2.63738927275305,"De Rycke 1966 . Parasitol. Res. 27 : 350-354"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",9,25,1,25,8,0.32,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",14,25,1,25,5,0.2,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",9,25,1,25,18,0.72,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",14,25,1,25,4,0.16,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",9,50,1,50,32,0.64,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",11,50,1,50,15,0.3,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",13,50,1,50,16,0.32,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",15,50,1,50,3,0.06,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",7,50,1,50,33,0.66,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",7,50,1,50,41,0.82,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",7,50,1,50,32,0.64,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",9,50,1,50,32,0.64,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",10,50,1,50,42,0.84,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",10,50,1,50,18,0.36,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",11,50,1,50,7,0.14,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",12,50,1,50,23,0.46,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",14,50,1,50,13,0.26,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",15,50,1,50,8,0.16,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",17,50,1,50,10,0.2,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",19,50,1,50,7,0.14,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",22,50,1,50,12,0.24,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",24,50,1,50,1,0.02,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",25,50,1,50,0,0,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",26,50,1,50,0,0,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Hymenolepis microstoma","Rodentolepis","Hymenolepididae","Cyclophyllidea","Cestoda","Platyhelminthes","Rattus norvegicus","Rattus","2","Definitive","Individual","no",30,50,1,50,2,0.04,0.2379,0.2125,0.007833529,0.007833529,-4.84934216808869,352.7485714,5.86575554083103,"Litchford 1963 . J. Parasitol. 49 : 403-410"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gasterosteus aculeatus","Gasterosteus","2","Intermediate","Individual","no",100,2,28,56,20,0.36,0.304,0.0785,0.002055168,0.002055168,-6.18739768255062,3.749979091,1.32175026423344,"Benesh 2019 . Journal Helminth. 93 : 172-176"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gasterosteus aculeatus","Gasterosteus","2","Intermediate","Individual","no",100,2,30,60,21,0.35,0.304,0.0785,0.002055168,0.002055168,-6.18739768255062,3.749979091,1.32175026423344,"Benesh 2019 . Journal Helminth. 93 : 172-176"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,38,38,2,0.053,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,18,18,10,0.556,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,48,48,32,0.667,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,24,24,20,0.833,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,11,11,8,0.727,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,3,3,2,0.667,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,6,6,5,0.833,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,4,4,3,0.75,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,3,3,2,0.667,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,5,5,4,0.8,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",1,1,6,6,6,1,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Schistocephalus solidus","Schistocephalus","Diphyllobothriidae","Diphyllobothriidea","Cestoda","Platyhelminthes","Gallus gallus","Gallus","3","Definitive","Individual","no",7,1,15,15,13,0.867,32.3325,5.1575,168.75085,168.75085,5.12842336677699,1889.855556,7.54425567973629,"Tierney and Crompton 1992 . J. Parasitol. 78 : 1049-1054"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",2,49,1,49,25,0.51,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",4,20,1,20,13,0.65,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",7,20,1,20,9,0.45,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",10,20,1,20,6,0.3,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",18,20,1,20,8,0.4,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",23,20,1,20,13,0.65,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",23,20,1,20,1,0.05,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",26,20,1,20,11,0.55,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",26,24,1,24,2,0.083,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinocerca americana","Skrjabinocerca","Acuariidae","Spirurida","Chromadorea","Nematoda","Recurvirostra americana","Recurvirostra","2","Definitive","Individual","no",60,20,1,20,11,0.55,2.25,0.088,0.013684778,0.013684778,-4.29147115876211,312.4931663,5.74458260109735,"Bartlett et al. 1989 . Can. J. Zool. 67 : 2883-2892"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",3,68,1,68,9,0.132,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",5,73,1,73,16,0.219,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",10,28,1,28,11,0.393,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",15,39,1,39,7,0.179,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",19,49,1,49,15,0.309,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",22,62,1,62,22,0.355,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",50,30,1,30,3,0.1,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Skrjabinoclava inornatae","Skrjabinoclava","Acuariidae","Spirurida","Chromadorea","Nematoda","Tringa semipalmata","Tringa","2","Definitive","Individual","no",68,50,1,50,14,0.28,1.317555556,0.041666667,0.001796538,0.001796538,-6.32189379939394,270,5.59842195899838,"Wong et al. 1989 . Can. J. Zool. 67 : 2893-2901"
"Spirocerca lupi","Spirocerca","Thelaziidae","Spirurida","Chromadorea","Nematoda","Canis familiaris","Canis","3","Definitive","Individual","no",3,60,1,60,6,0.1,2.55,0.1375,0.039149644,0.039149644,-3.24036394981783,40000,10.5966347330961,"Sen and Anantaraman 1971 . J. Helminthol. 45 : 123-131"
